Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2090-10-31,2090-11-21,MD-AD-PD,Sun,Ketu,Venus,Venus,Ketu,3.92,0.9,0,0.0,0.03333333333333333,1.97,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Aquarius; D9 reveals hidden potential
2090-11-21,2090-11-27,MD-AD-PD,Sun,Ketu,Sun,Sun,Ketu,4.34,3.98,0,0.0,0.15,3.11,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Ketu sub-period (malefic); Sun sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2090-11-27,2090-12-07,MD-AD-PD,Sun,Ketu,Moon,Moon,Ketu,4.49,3.17,1,1.0,0.18333333333333332,3.52,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Moon sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2090-12-07,2090-12-14,MD-AD-PD,Sun,Ketu,Mars,Mars,Ketu,5.0,3.98,2,1.0,0.65,4.91,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Ketu sub-period (malefic); Mars sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2090-12-14,2091-01-02,MD-AD-PD,Sun,Ketu,Rahu,Rahu,Ketu,4.53,3.39,1,1.0,0.3,3.62,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-01-02,2091-01-19,MD-AD-PD,Sun,Ketu,Jupiter,Jupiter,Ketu,4.88,3.51,2,1.0,0.65,4.56,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Ketu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-01-19,2091-02-07,MD-AD-PD,Sun,Ketu,Saturn,Saturn,Ketu,4.1,1.36,1,1.0,0.06666666666666667,2.46,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-02-07,2091-02-25,MD-AD-PD,Sun,Ketu,Mercury,Mercury,Ketu,4.22,1.2,1,1.0,0.18333333333333332,2.8,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-02-27,2091-04-27,MD-AD-PD,Sun,Ketu,Venus,Venus,Ketu,4.55,1.93,1,1.0,0.5333333333333333,3.7,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; balanced solar-lunar influence; Ketu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-04-27,2091-05-15,MD-AD-PD,Sun,Venus,Sun,Sun,Venus,6.35,10.0,4,1.0,0.8125,8.55,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Hold | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; strong luminaries support; Venus sub-period (benefic); Sun sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges
2091-05-15,2091-06-13,MD-AD-PD,Sun,Venus,Moon,Moon,Venus,4.25,0.97,1,1.0,0.10666666666666666,2.87,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Moon sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-06-13,2091-07-04,MD-AD-PD,Sun,Venus,Mars,Mars,Venus,4.46,2.92,1,1.0,0.06666666666666667,3.44,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-07-04,2091-08-26,MD-AD-PD,Sun,Venus,Rahu,Rahu,Venus,4.46,3.11,1,1.0,0.10666666666666666,3.46,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-08-26,2091-10-12,MD-AD-PD,Sun,Venus,Jupiter,Jupiter,Venus,5.39,6.66,2,1.0,0.5020833333333333,5.94,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Venus sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-10-12,2091-12-08,MD-AD-PD,Sun,Venus,Saturn,Saturn,Venus,4.79,4.61,1,1.0,0.22333333333333333,4.33,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2091-12-08,2092-01-27,MD-AD-PD,Sun,Venus,Mercury,Mercury,Venus,4.6,3.0,1,1.0,0.22333333333333333,3.81,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2092-01-27,2092-02-17,MD-AD-PD,Sun,Venus,Ketu,Ketu,Venus,4.03,0.74,0,0.0,0.18333333333333332,2.28,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Venus sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2092-03-24,2092-04-18,MD-AD-PD,Sun,Moon,Moon,Moon,Moon,4.47,2.93,0,0.0,0.3,3.48,0.67,10.0,Aquarius,Aries,No,No,Varuna,"Creativity, Arbitration, Fluid careers, Cooperation",D10-Led | Sell | Career-Excel,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Moon sub-period (benefic); Moon sub-sub-period (benefic); D9 in Aquarius; D9 indicates underlying challenges; D9 reveals hidden potential
2092-04-18,2092-05-05,MD-AD-PD,Moon,Moon,Mars,Mars,Moon,4.36,3.05,2,1.0,0.65,4.97,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Mars sub-sub-period (malefic); D9 own sign Cancer
2092-05-05,2092-06-18,MD-AD-PD,Moon,Moon,Rahu,Rahu,Moon,3.91,0.56,1,1.0,0.5333333333333333,3.77,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-06-18,2092-07-28,MD-AD-PD,Moon,Moon,Jupiter,Jupiter,Moon,3.45,0.13,0,0.0,0.07333333333333333,2.53,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-07-28,2092-09-13,MD-AD-PD,Moon,Moon,Saturn,Saturn,Moon,4.99,8.29,0,0.0,0.65,6.68,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D1-Led | Sell,Moon dasha (benefic); lord in strong; balanced solar-lunar influence; Saturn sub-sub-period (malefic); D9 own sign Cancer
2092-09-13,2092-10-25,MD-AD-PD,Moon,Moon,Mercury,Mercury,Moon,4.22,2.27,2,1.0,0.5020833333333333,4.61,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Mercury sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-10-25,2092-11-11,MD-AD-PD,Moon,Moon,Ketu,Ketu,Moon,3.9,3.65,0,0.0,0.15,3.74,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-11-11,2092-12-30,MD-AD-PD,Moon,Moon,Venus,Venus,Moon,3.76,2.4,0,0.0,0.07333333333333333,3.34,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-12-30,2093-01-14,MD-AD-PD,Moon,Moon,Sun,Sun,Moon,3.59,1.15,0,0.0,0.18333333333333332,2.9,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-01-18,2093-01-30,MD-AD-PD,Moon,Moon,Mars,Mars,Moon,3.61,1.24,0,0.0,0.18333333333333332,2.94,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-01-30,2093-03-02,MD-AD-PD,Moon,Mars,Rahu,Rahu,Mars,3.51,1.67,0,0.0,0.10666666666666666,2.67,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-03-02,2093-03-30,MD-AD-PD,Moon,Mars,Jupiter,Jupiter,Mars,3.39,0.5,0,0.0,0.06666666666666667,2.37,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-03-30,2093-05-02,MD-AD-PD,Moon,Mars,Saturn,Saturn,Mars,3.59,0.66,1,1.0,0.18333333333333332,2.89,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-05-02,2093-05-31,MD-AD-PD,Moon,Mars,Mercury,Mercury,Mars,4.52,3.36,1,1.0,0.8125,5.41,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; strong luminaries support; Mars sub-period (malefic); Mercury sub-sub-period (benefic); D9 own sign Cancer
2093-05-31,2093-06-12,MD-AD-PD,Moon,Mars,Ketu,Ketu,Mars,4.02,3.7,0,0.0,0.3458333333333333,4.06,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-06-12,2093-07-17,MD-AD-PD,Moon,Mars,Venus,Venus,Mars,3.45,0.9,0,0.0,0.06666666666666667,2.51,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-07-17,2093-07-27,MD-AD-PD,Moon,Mars,Sun,Sun,Mars,3.59,1.95,0,0.0,0.18333333333333332,2.91,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-07-27,2093-08-13,MD-AD-PD,Moon,Mars,Moon,Moon,Mars,4.01,3.98,0,0.0,0.3,4.04,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Moon sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-08-16,2093-11-04,MD-AD-PD,Moon,Mars,Rahu,Rahu,Mars,3.9,3.7,0,0.0,0.3,3.75,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-11-04,2094-01-14,MD-AD-PD,Moon,Rahu,Jupiter,Jupiter,Rahu,4.5,6.03,0,0.0,0.5,5.37,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in moderate strength; balanced solar-lunar influence; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Cancer
2094-01-14,2094-04-08,MD-AD-PD,Moon,Rahu,Saturn,Saturn,Rahu,3.6,1.77,0,0.0,0.22333333333333333,2.92,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Saturn sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-04-08,2094-06-23,MD-AD-PD,Moon,Rahu,Mercury,Mercury,Rahu,3.75,2.4,0,0.0,0.22333333333333333,3.33,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mercury sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-06-23,2094-07-24,MD-AD-PD,Moon,Rahu,Ketu,Ketu,Rahu,3.51,1.53,0,0.0,0.14666666666666667,2.69,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-07-24,2094-10-20,MD-AD-PD,Moon,Rahu,Venus,Venus,Rahu,3.62,1.78,0,0.0,0.15,2.97,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-10-20,2094-11-16,MD-AD-PD,Moon,Rahu,Sun,Sun,Rahu,3.55,1.07,1,1.0,0.03333333333333333,2.77,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
