Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2092-10-25,2092-11-11,MD-AD-PD,Moon,Moon,Ketu,Ketu,Moon,3.9,3.65,0,0.0,0.15,3.74,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-11-11,2092-12-30,MD-AD-PD,Moon,Moon,Venus,Venus,Moon,3.76,2.4,0,0.0,0.07333333333333333,3.34,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2092-12-30,2093-01-14,MD-AD-PD,Moon,Moon,Sun,Sun,Moon,3.59,1.15,0,0.0,0.18333333333333332,2.9,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-01-18,2093-01-30,MD-AD-PD,Moon,Moon,Mars,Mars,Moon,3.64,1.47,0,0.0,0.18333333333333332,3.02,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-01-18,2093-08-16,MD-AD,Moon,Mars,,Mars,Moon,3.6,1.47,0,0.0,0.18333333333333332,2.92,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-01-30,2093-03-02,MD-AD-PD,Moon,Mars,Rahu,Rahu,Mars,3.51,1.67,0,0.0,0.10666666666666666,2.67,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-03-02,2093-03-30,MD-AD-PD,Moon,Mars,Jupiter,Jupiter,Mars,3.39,0.5,0,0.0,0.06666666666666667,2.37,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-03-30,2093-05-02,MD-AD-PD,Moon,Mars,Saturn,Saturn,Mars,3.67,1.25,1,1.0,0.18333333333333332,3.1,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-05-02,2093-05-31,MD-AD-PD,Moon,Mars,Mercury,Mercury,Mars,4.36,3.36,0,0.0,0.8125,4.96,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong luminaries support; Mars sub-period (malefic); Mercury sub-sub-period (benefic); D9 own sign Cancer
2093-05-31,2093-06-12,MD-AD-PD,Moon,Mars,Ketu,Ketu,Mars,4.02,3.7,0,0.0,0.3458333333333333,4.06,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-06-12,2093-07-17,MD-AD-PD,Moon,Mars,Venus,Venus,Mars,3.45,0.9,0,0.0,0.06666666666666667,2.51,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-07-17,2093-07-27,MD-AD-PD,Moon,Mars,Sun,Sun,Mars,3.59,1.95,0,0.0,0.18333333333333332,2.91,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-07-27,2093-08-13,MD-AD-PD,Moon,Mars,Moon,Moon,Mars,4.01,3.98,0,0.0,0.3,4.04,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Moon sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-08-16,2095-02-07,MD-AD,Moon,Rahu,,Rahu,Moon,4.01,3.98,0,0.0,0.3,4.03,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-08-16,2093-11-04,MD-AD-PD,Moon,Mars,Rahu,Rahu,Mars,3.9,3.7,0,0.0,0.3,3.75,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2093-11-04,2094-01-14,MD-AD-PD,Moon,Rahu,Jupiter,Jupiter,Rahu,4.67,6.03,1,1.0,0.5,5.82,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Cancer
2094-01-14,2094-04-08,MD-AD-PD,Moon,Rahu,Saturn,Saturn,Rahu,3.6,1.77,0,0.0,0.22333333333333333,2.92,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Saturn sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-04-08,2094-06-23,MD-AD-PD,Moon,Rahu,Mercury,Mercury,Rahu,3.75,2.4,0,0.0,0.22333333333333333,3.33,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mercury sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-06-23,2094-07-24,MD-AD-PD,Moon,Rahu,Ketu,Ketu,Rahu,3.51,1.53,0,0.0,0.14666666666666667,2.69,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-07-24,2094-10-20,MD-AD-PD,Moon,Rahu,Venus,Venus,Rahu,3.62,1.78,0,0.0,0.15,2.97,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-10-20,2094-11-16,MD-AD-PD,Moon,Rahu,Sun,Sun,Rahu,3.55,1.07,1,1.0,0.03333333333333333,2.77,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-11-16,2094-12-30,MD-AD-PD,Moon,Rahu,Moon,Moon,Rahu,3.36,0.43,0,0.0,0.03333333333333333,2.28,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Moon sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2094-12-30,2095-01-30,MD-AD-PD,Moon,Rahu,Mars,Mars,Rahu,3.81,3.0,0,0.0,0.3,3.49,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mars sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2095-02-07,2095-04-11,MD-AD-PD,Moon,Rahu,Jupiter,Jupiter,Rahu,3.62,1.99,0,0.0,0.10666666666666666,2.98,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2095-02-07,2096-06-01,MD-AD,Moon,Jupiter,,Jupiter,Moon,3.8,2.54,0,0.0,0.10666666666666666,3.45,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2095-04-11,2095-06-25,MD-AD-PD,Moon,Jupiter,Saturn,Saturn,Jupiter,3.88,2.71,0,0.0,0.3,3.67,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2095-06-25,2095-08-31,MD-AD-PD,Moon,Jupiter,Mercury,Mercury,Jupiter,4.03,2.82,1,1.0,0.14666666666666667,4.08,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Mercury sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2095-08-31,2095-09-28,MD-AD-PD,Moon,Jupiter,Ketu,Ketu,Jupiter,4.35,3.17,2,1.0,0.61875,4.96,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Jupiter sub-period (benefic); Ketu sub-sub-period (malefic); D9 own sign Cancer
2095-09-28,2095-12-16,MD-AD-PD,Moon,Jupiter,Venus,Venus,Jupiter,4.1,2.93,1,1.0,0.22333333333333333,4.26,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2095-12-16,2096-01-08,MD-AD-PD,Moon,Jupiter,Sun,Sun,Jupiter,4.08,1.71,2,1.0,0.3,4.22,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic); Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-01-08,2096-02-17,MD-AD-PD,Moon,Jupiter,Moon,Moon,Jupiter,3.91,1.13,1,1.0,0.3,3.75,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Moon sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-02-17,2096-03-15,MD-AD-PD,Moon,Jupiter,Mars,Mars,Jupiter,3.64,0.98,1,1.0,0.03333333333333333,3.02,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Mars sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-03-15,2096-05-25,MD-AD-PD,Moon,Jupiter,Rahu,Rahu,Jupiter,3.94,2.44,2,1.0,0.15,3.85,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic); Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-06-01,2096-08-29,MD-AD-PD,Moon,Jupiter,Saturn,Saturn,Jupiter,3.8,1.47,1,1.0,0.18333333333333332,3.47,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-06-01,2097-12-23,MD-AD,Moon,Saturn,,Saturn,Moon,3.77,1.47,1,1.0,0.18333333333333332,3.38,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-08-29,2096-11-17,MD-AD-PD,Moon,Saturn,Mercury,Mercury,Saturn,3.91,0.73,1,1.0,0.5420833333333334,3.75,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Saturn sub-period (malefic); Mercury sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-11-17,2096-12-19,MD-AD-PD,Moon,Saturn,Ketu,Ketu,Saturn,3.5,1.07,0,0.0,0.22333333333333333,2.66,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2096-12-19,2097-03-23,MD-AD-PD,Moon,Saturn,Venus,Venus,Saturn,3.48,0.56,0,0.0,0.18333333333333332,2.6,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Venus sub-sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2097-03-23,2097-04-20,MD-AD-PD,Moon,Saturn,Sun,Sun,Saturn,4.15,4.11,0,0.0,0.4625,4.41,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in moderate strength; balanced solar-lunar influence; Saturn sub-period (malefic); Sun sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2097-04-20,2097-06-06,MD-AD-PD,Moon,Saturn,Moon,Moon,Saturn,4.54,4.47,1,1.0,0.8125,5.45,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in moderate strength; moderate protective influence; strong luminaries support; Saturn sub-period (malefic); Moon sub-sub-period (benefic); D9 own sign Cancer
2097-06-06,2097-07-09,MD-AD-PD,Moon,Saturn,Mars,Mars,Saturn,3.71,3.17,1,1.0,0.06666666666666667,3.23,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Mars sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2097-07-09,2097-10-01,MD-AD-PD,Moon,Saturn,Rahu,Rahu,Saturn,3.72,1.47,1,1.0,0.22333333333333333,3.25,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Rahu sub-sub-period (malefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
2097-10-01,2097-12-15,MD-AD-PD,Moon,Saturn,Jupiter,Jupiter,Saturn,4.52,5.22,2,1.0,0.38583333333333336,5.4,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Cancer
2097-12-23,2099-05-17,MD-AD,Moon,Mercury,,Mercury,Moon,3.92,1.23,1,1.0,0.3,3.78,6.25,1.47,Cancer,Sagittarius,No,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); D9 own sign Cancer; D9 significantly strengthens long-term prospects
